mandate_id,payer_id,attempt_number,attempt_date,day_of_month,day_of_week,hour_of_day,is_salary_window,bank_name,payer_historical_success_rate,payer_tenure_months,subscription_amount,amount_tier,prior_failure_reason,outcome_success
mandate_00540,payer_00540,3,2025-06-14,14,5,6,False,Bank C (Tier1),0.391,35,2499.0,high,technical_decline,False
mandate_00540,payer_00540,4,2025-06-16,16,0,12,False,Bank D (Tier2),0.391,35,999.0,medium,insufficient_funds,False
mandate_00541,payer_00541,1,2026-01-30,30,4,12,True,Bank C (Tier1),0.874,19,199.0,low,,True
mandate_00542,payer_00542,1,2025-02-16,16,6,16,False,Bank D (Tier2),0.888,7,999.0,medium,,False
mandate_00542,payer_00542,2,2025-02-20,20,3,18,False,Bank C (Tier1),0.888,7,199.0,low,bank_server_error,True
mandate_00543,payer_00543,1,2025-10-05,5,6,7,False,Bank B (Tier1),0.591,4,2499.0,high,,True
mandate_00544,payer_00544,1,2025-10-31,31,4,12,True,Bank D (Tier2),0.366,9,2499.0,high,,False
mandate_00544,payer_00544,2,2025-11-01,1,5,20,True,Bank D (Tier2),0.366,9,4999.0,high,insufficient_funds,True
mandate_00545,payer_00545,1,2026-03-07,7,5,14,False,Bank A (Tier1),0.279,3,2499.0,high,,False
mandate_00545,payer_00545,2,2026-03-08,8,6,12,False,Bank H (Tier3),0.279,3,199.0,low,insufficient_funds,False
mandate_00545,payer_00545,3,2026-03-12,12,3,15,False,Bank E (Tier2),0.279,3,499.0,low,bank_server_error,False
mandate_00545,payer_00545,4,2026-03-13,13,4,15,False,Bank D (Tier2),0.279,3,2499.0,high,insufficient_funds,False
mandate_00546,payer_00546,1,2026-05-15,15,4,9,False,Bank A (Tier1),0.594,5,299.0,low,,False
mandate_00546,payer_00546,2,2026-05-19,19,1,18,False,Bank H (Tier3),0.594,5,199.0,low,insufficient_funds,True
mandate_00547,payer_00547,1,2025-11-25,25,1,15,False,Bank D (Tier2),0.447,16,299.0,low,,False
mandate_00547,payer_00547,2,2025-11-27,27,3,12,False,Bank F (Tier2),0.447,16,999.0,medium,insufficient_funds,True
mandate_00548,payer_00548,1,2025-04-09,9,2,9,False,Bank B (Tier1),0.227,24,499.0,low,,False
mandate_00548,payer_00548,2,2025-04-10,10,3,14,False,Bank C (Tier1),0.227,24,999.0,medium,insufficient_funds,False
mandate_00548,payer_00548,3,2025-04-13,13,6,14,False,Bank E (Tier2),0.227,24,1499.0,medium,insufficient_funds,False
mandate_00548,payer_00548,4,2025-04-17,17,3,14,False,Bank B (Tier1),0.227,24,499.0,low,account_frozen,False
mandate_00549,payer_00549,1,2025-03-01,1,5,17,True,Bank A (Tier1),0.789,2,4999.0,high,,True
mandate_00550,payer_00550,1,2026-02-03,3,1,17,True,Bank D (Tier2),0.671,12,4999.0,high,,False
mandate_00550,payer_00550,2,2026-02-05,5,3,7,False,Bank C (Tier1),0.671,12,4999.0,high,insufficient_funds,True
mandate_00551,payer_00551,1,2026-03-31,31,1,20,True,Bank A (Tier1),0.872,34,4999.0,high,,True
mandate_00552,payer_00552,1,2025-11-25,25,1,11,False,Bank F (Tier2),0.262,34,2499.0,high,,False
mandate_00552,payer_00552,2,2025-11-30,30,6,17,True,Bank H (Tier3),0.262,34,2499.0,high,account_frozen,False
mandate_00552,payer_00552,3,2025-12-02,2,1,18,True,Bank F (Tier2),0.262,34,199.0,low,account_frozen,True
mandate_00553,payer_00553,1,2025-02-19,19,2,16,False,Bank E (Tier2),0.259,6,299.0,low,,False
mandate_00553,payer_00553,2,2025-02-23,23,6,8,False,Bank C (Tier1),0.259,6,299.0,low,insufficient_funds,False
mandate_00553,payer_00553,3,2025-02-24,24,0,13,False,Bank B (Tier1),0.259,6,4999.0,high,bank_server_error,False
mandate_00553,payer_00553,4,2025-02-28,28,4,21,True,Bank F (Tier2),0.259,6,199.0,low,insufficient_funds,True
mandate_00554,payer_00554,1,2025-05-24,24,5,14,False,Bank D (Tier2),0.892,29,1499.0,medium,,True
mandate_00555,payer_00555,1,2025-10-27,27,0,18,False,Bank F (Tier2),0.386,17,4999.0,high,,False
mandate_00555,payer_00555,2,2025-10-31,31,4,21,True,Bank A (Tier1),0.386,17,4999.0,high,insufficient_funds,False
mandate_00555,payer_00555,3,2025-11-04,4,1,12,False,Bank E (Tier2),0.386,17,199.0,low,insufficient_funds,False
mandate_00555,payer_00555,4,2025-11-08,8,5,17,False,Bank C (Tier1),0.386,17,1499.0,medium,insufficient_funds,False
mandate_00556,payer_00556,1,2025-10-14,14,1,18,False,Bank E (Tier2),0.687,19,1499.0,medium,,True
mandate_00557,payer_00557,1,2026-02-27,27,4,6,False,Bank E (Tier2),0.925,11,2499.0,high,,True
mandate_00558,payer_00558,1,2025-01-02,2,3,6,True,Bank H (Tier3),0.633,20,1499.0,medium,,False
mandate_00558,payer_00558,2,2025-01-07,7,1,16,False,Bank E (Tier2),0.633,20,299.0,low,insufficient_funds,True
mandate_00559,payer_00559,1,2026-05-24,24,6,18,False,Bank B (Tier1),0.139,30,199.0,low,,False
mandate_00559,payer_00559,2,2026-05-29,29,4,12,True,Bank F (Tier2),0.139,30,999.0,medium,limit_exceeded,False
mandate_00559,payer_00559,3,2026-05-30,30,5,9,True,Bank E (Tier2),0.139,30,4999.0,high,technical_decline,False
mandate_00559,payer_00559,4,2026-06-02,2,1,6,True,Bank A (Tier1),0.139,30,299.0,low,technical_decline,True
mandate_00560,payer_00560,1,2025-11-19,19,2,18,False,Bank F (Tier2),0.856,34,199.0,low,,True
mandate_00561,payer_00561,1,2025-05-13,13,1,15,False,Bank A (Tier1),0.579,29,199.0,low,,False
mandate_00561,payer_00561,2,2025-05-18,18,6,9,False,Bank A (Tier1),0.579,29,999.0,medium,bank_server_error,True
mandate_00562,payer_00562,1,2025-10-13,13,0,6,False,Bank H (Tier3),0.05,16,2499.0,high,,False
mandate_00562,payer_00562,2,2025-10-16,16,3,9,False,Bank E (Tier2),0.05,16,299.0,low,technical_decline,False
mandate_00562,payer_00562,3,2025-10-17,17,4,9,False,Bank F (Tier2),0.05,16,199.0,low,technical_decline,False
mandate_00562,payer_00562,4,2025-10-18,18,5,13,False,Bank C (Tier1),0.05,16,499.0,low,insufficient_funds,False
mandate_00563,payer_00563,1,2025-10-18,18,5,6,False,Bank D (Tier2),0.534,26,499.0,low,,False
mandate_00563,payer_00563,2,2025-10-19,19,6,12,False,Bank E (Tier2),0.534,26,499.0,low,insufficient_funds,True
mandate_00564,payer_00564,1,2025-03-20,20,3,8,False,Bank C (Tier1),0.925,8,199.0,low,,False
mandate_00564,payer_00564,2,2025-03-25,25,1,17,False,Bank F (Tier2),0.925,8,199.0,low,bank_server_error,True
mandate_00565,payer_00565,1,2025-05-17,17,5,19,False,Bank D (Tier2),0.834,15,2499.0,high,,True
mandate_00566,payer_00566,1,2025-05-05,5,0,20,False,Bank G (Tier3),0.698,7,299.0,low,,True
mandate_00567,payer_00567,1,2026-02-04,4,2,9,False,Bank F (Tier2),0.846,34,2499.0,high,,True
mandate_00568,payer_00568,1,2025-05-29,29,3,20,True,Bank E (Tier2),0.86,11,999.0,medium,,True
mandate_00569,payer_00569,1,2025-12-04,4,3,7,False,Bank C (Tier1),0.608,36,999.0,medium,,True
mandate_00570,payer_00570,1,2025-05-09,9,4,7,False,Bank E (Tier2),0.268,2,2499.0,high,,True
mandate_00571,payer_00571,1,2026-06-20,20,5,13,False,Bank C (Tier1),0.751,9,999.0,medium,,True
mandate_00572,payer_00572,1,2025-03-22,22,5,19,False,Bank E (Tier2),0.826,6,2499.0,high,,True
mandate_00573,payer_00573,1,2026-04-30,30,3,18,True,Bank F (Tier2),0.549,21,299.0,low,,False
mandate_00573,payer_00573,2,2026-05-02,2,5,22,True,Bank C (Tier1),0.549,21,4999.0,high,technical_decline,True
mandate_00574,payer_00574,1,2025-08-26,26,1,13,False,Bank D (Tier2),0.98,19,499.0,low,,True
mandate_00575,payer_00575,1,2025-12-30,30,1,8,True,Bank F (Tier2),0.426,29,999.0,medium,,False
mandate_00575,payer_00575,2,2026-01-03,3,5,10,True,Bank F (Tier2),0.426,29,499.0,low,limit_exceeded,False
mandate_00575,payer_00575,3,2026-01-07,7,2,18,False,Bank C (Tier1),0.426,29,499.0,low,bank_server_error,False
mandate_00575,payer_00575,4,2026-01-08,8,3,20,False,Bank H (Tier3),0.426,29,2499.0,high,technical_decline,False
mandate_00576,payer_00576,1,2026-04-17,17,4,8,False,Bank B (Tier1),0.98,5,4999.0,high,,True
mandate_00577,payer_00577,1,2025-04-01,1,1,21,True,Bank G (Tier3),0.647,4,199.0,low,,False
mandate_00577,payer_00577,2,2025-04-04,4,4,9,False,Bank A (Tier1),0.647,4,999.0,medium,bank_server_error,False
mandate_00577,payer_00577,3,2025-04-07,7,0,6,False,Bank C (Tier1),0.647,4,199.0,low,technical_decline,False
mandate_00577,payer_00577,4,2025-04-10,10,3,20,False,Bank B (Tier1),0.647,4,499.0,low,insufficient_funds,True
mandate_00578,payer_00578,1,2025-08-27,27,2,10,False,Bank D (Tier2),0.779,12,4999.0,high,,True
mandate_00579,payer_00579,1,2025-07-11,11,4,17,False,Bank B (Tier1),0.94,28,999.0,medium,,True
mandate_00580,payer_00580,1,2025-10-30,30,3,21,True,Bank A (Tier1),0.632,7,499.0,low,,True
mandate_00581,payer_00581,1,2025-07-10,10,3,15,False,Bank A (Tier1),0.865,25,499.0,low,,True
mandate_00582,payer_00582,1,2026-06-21,21,6,8,False,Bank A (Tier1),0.707,26,4999.0,high,,True
mandate_00583,payer_00583,1,2026-05-30,30,5,15,True,Bank E (Tier2),0.636,34,1499.0,medium,,True
mandate_00584,payer_00584,1,2026-03-22,22,6,9,False,Bank B (Tier1),0.506,2,299.0,low,,True
mandate_00585,payer_00585,1,2026-03-10,10,1,17,False,Bank F (Tier2),0.175,19,199.0,low,,True
mandate_00586,payer_00586,1,2025-02-27,27,3,11,False,Bank H (Tier3),0.586,34,4999.0,high,,True
mandate_00587,payer_00587,1,2026-02-23,23,0,22,False,Bank G (Tier3),0.694,16,1499.0,medium,,False
mandate_00587,payer_00587,2,2026-02-25,25,2,10,False,Bank E (Tier2),0.694,16,199.0,low,bank_server_error,False
mandate_00587,payer_00587,3,2026-03-01,1,6,6,True,Bank G (Tier3),0.694,16,4999.0,high,bank_server_error,False
mandate_00587,payer_00587,4,2026-03-02,2,0,20,True,Bank D (Tier2),0.694,16,499.0,low,insufficient_funds,False
mandate_00588,payer_00588,1,2025-09-02,2,1,18,True,Bank H (Tier3),0.783,23,4999.0,high,,False
mandate_00588,payer_00588,2,2025-09-07,7,6,18,False,Bank A (Tier1),0.783,23,999.0,medium,bank_server_error,True
mandate_00589,payer_00589,1,2025-11-04,4,1,12,False,Bank H (Tier3),0.519,2,1499.0,medium,,False
mandate_00589,payer_00589,2,2025-11-09,9,6,9,False,Bank F (Tier2),0.519,2,299.0,low,bank_server_error,False
mandate_00589,payer_00589,3,2025-11-13,13,3,18,False,Bank F (Tier2),0.519,2,299.0,low,insufficient_funds,True
mandate_00590,payer_00590,1,2025-03-22,22,5,11,False,Bank H (Tier3),0.601,26,4999.0,high,,False
mandate_00590,payer_00590,2,2025-03-26,26,2,10,False,Bank C (Tier1),0.601,26,299.0,low,bank_server_error,True
mandate_00591,payer_00591,1,2025-12-09,9,1,6,False,Bank F (Tier2),0.51,3,4999.0,high,,False
mandate_00591,payer_00591,2,2025-12-10,10,2,20,False,Bank F (Tier2),0.51,3,199.0,low,bank_server_error,True
mandate_00592,payer_00592,1,2025-01-17,17,4,19,False,Bank G (Tier3),0.78,17,199.0,low,,True
mandate_00593,payer_00593,1,2025-03-11,11,1,16,False,Bank D (Tier2),0.729,23,2499.0,high,,True
mandate_00594,payer_00594,1,2025-01-14,14,1,17,False,Bank D (Tier2),0.478,29,4999.0,high,,True
mandate_00595,payer_00595,1,2025-06-28,28,5,18,True,Bank H (Tier3),0.846,25,2499.0,high,,False
mandate_00595,payer_00595,2,2025-06-29,29,6,15,True,Bank D (Tier2),0.846,25,299.0,low,account_frozen,True
mandate_00596,payer_00596,1,2025-04-26,26,5,21,False,Bank C (Tier1),0.171,14,4999.0,high,,False
mandate_00596,payer_00596,2,2025-04-30,30,2,14,True,Bank E (Tier2),0.171,14,4999.0,high,insufficient_funds,True
mandate_00597,payer_00597,1,2025-06-05,5,3,11,False,Bank E (Tier2),0.407,19,199.0,low,,True
mandate_00598,payer_00598,1,2025-02-14,14,4,15,False,Bank B (Tier1),0.663,13,199.0,low,,True
mandate_00599,payer_00599,1,2026-06-05,5,4,8,False,Bank F (Tier2),0.324,5,299.0,low,,False
mandate_00599,payer_00599,2,2026-06-09,9,1,12,False,Bank H (Tier3),0.324,5,2499.0,high,insufficient_funds,True
